customer_id,monthly_charges,total_charges,payment_method
C002241,72.33,216.99,Credit Card
C002242,69.29,762.19,Debit Card
C002243,76.57,4134.78,Debit Card
C002244,40.52,526.76,Bank Transfer
C002245,98.01,1078.11,UPI
C002246,59.61,774.93,Bank Transfer
C002247,62.5,2125.0,Credit Card
C002248,87.3,1833.3,Debit Card
C002249,82.22,575.54,Bank Transfer
C002250,109.98,1539.72,Debit Card
C002251,50.7,2991.3,Bank Transfer
C002252,51.25,1127.5,Credit Card
C002253,46.08,1981.44,Credit Card
C002254,72.67,1162.72,Credit Card
C002255,64.59,2906.55,Bank Transfer
C002256,56.09,280.45,UPI
C002257,68.69,1099.04,Credit Card
C002258,49.36,2912.24,Bank Transfer
C002259,100.92,201.84,UPI
C002260,56.02,896.32,Bank Transfer
C002261,58.58,1757.4,Bank Transfer
C002262,30.0,1440.0,Credit Card
C002263,37.09,296.72,UPI
C002264,58.24,2329.6,Bank Transfer
C002265,63.89,1597.25,Bank Transfer
C002266,84.39,1603.41,Bank Transfer
C002267,40.09,1443.24,Bank Transfer
C002268,79.04,790.4,Credit Card
C002269,82.48,164.96,Bank Transfer
C002270,83.54,250.62,UPI
C002271,90.71,3174.85,Debit Card
C002272,46.76,1075.48,UPI
C002273,80.82,5172.48,Bank Transfer
C002274,105.3,737.1,Bank Transfer
C002275,98.01,2548.26,UPI
C002276,107.84,3666.56,Debit Card
C002277,74.82,673.38,Credit Card
C002278,58.16,116.32,Debit Card
C002279,30.0,2040.0,Debit Card
C002280,45.15,316.05,Debit Card
C002281,59.49,416.43,UPI
C002282,63.1,1198.9,Debit Card
C002283,54.16,270.8,Credit Card
C002284,76.79,1459.01,Bank Transfer
C002285,73.9,443.4,UPI
C002286,70.82,991.48,UPI
C002287,85.71,1457.07,Debit Card
C002288,60.61,848.54,Bank Transfer
C002289,91.92,1194.96,Bank Transfer
C002290,45.92,964.32,Bank Transfer
C002291,63.93,2045.76,UPI
C002292,76.37,1603.77,Credit Card
C002293,31.63,316.3,Bank Transfer
C002294,59.92,239.68,UPI
C002295,84.23,1431.91,Debit Card
C002296,61.45,4301.5,Bank Transfer
C002297,33.55,637.45,Debit Card
C002298,52.25,783.75,Bank Transfer
C002299,43.1,1120.6,Debit Card
C002300,79.92,1198.8,UPI
C002301,72.35,578.8,Debit Card
C002302,38.77,310.16,UPI
C002303,37.24,335.16,Debit Card
C002304,55.5,943.5,Debit Card
C002305,70.63,565.04,Debit Card
C002306,56.56,961.52,Bank Transfer
C002307,77.0,1155.0,Credit Card
C002308,76.31,686.79,Credit Card
C002309,80.65,483.9,Bank Transfer
C002310,41.73,667.68,Debit Card
C002311,64.48,322.4,Debit Card
C002312,91.51,1189.63,Bank Transfer
C002313,56.56,1131.2,UPI
C002314,53.73,913.41,UPI
C002315,60.23,1806.9,Bank Transfer
C002316,59.73,298.65,Credit Card
C002317,72.43,1738.32,UPI
C002318,58.37,700.44,Bank Transfer
C002319,30.0,90.0,UPI
C002320,93.71,1218.23,Bank Transfer
C002321,80.13,1121.82,UPI
C002322,72.98,1532.58,UPI
C002323,68.12,885.56,Bank Transfer
C002324,63.55,444.85,Credit Card
C002325,54.0,1026.0,Credit Card
C002326,32.45,2044.35,UPI
C002327,102.55,1230.6,UPI
C002328,70.42,704.2,Credit Card
C002329,37.78,528.92,Bank Transfer
C002330,49.48,989.6,Debit Card
C002331,76.09,1141.35,UPI
C002332,75.69,529.83,Debit Card
C002333,55.05,2146.95,UPI
C002334,48.44,678.16,Credit Card
C002335,58.56,2108.16,Bank Transfer
C002336,31.41,1790.37,UPI
C002337,60.49,120.98,Debit Card
C002338,60.7,1335.4,Credit Card
C002339,100.53,402.12,UPI
C002340,60.99,792.87,Bank Transfer
C002341,75.06,225.18,UPI
C002342,101.97,2447.28,Bank Transfer
C002343,48.65,243.25,Bank Transfer
C002344,57.51,57.51,Credit Card
C002345,59.21,828.94,UPI
C002346,36.51,292.08,Bank Transfer
C002347,64.77,194.31,Credit Card
C002348,93.27,186.54,UPI
C002349,86.91,86.91,Bank Transfer
C002350,93.65,1123.8,Credit Card
C002351,57.32,745.16,UPI
C002352,47.42,995.82,Bank Transfer
C002353,115.12,2532.64,Credit Card
C002354,74.3,817.3,Credit Card
C002355,37.75,188.75,UPI
C002356,121.21,1090.89,Credit Card
C002357,68.2,1227.6,UPI
C002358,30.0,330.0,UPI
C002359,99.09,396.36,Bank Transfer
C002360,30.0,960.0,UPI
C002361,75.77,833.47,Credit Card
C002362,86.85,781.65,UPI
C002363,83.63,1505.34,Bank Transfer
C002364,101.12,2123.52,Credit Card
C002365,90.34,451.7,Bank Transfer
C002366,107.13,1178.43,Debit Card
C002367,68.14,68.14,Bank Transfer
C002368,61.73,1975.36,Debit Card
C002369,63.07,1009.12,Debit Card
C002370,97.47,3801.33,UPI
C002371,57.21,1659.09,Credit Card
C002372,86.95,3043.25,UPI
C002373,52.8,1267.2,Credit Card
C002374,53.16,318.96,Bank Transfer
C002375,93.69,936.9,Debit Card
C002376,78.73,551.11,Debit Card
C002377,30.0,300.0,Debit Card
C002378,52.92,2275.56,Bank Transfer
C002379,30.0,390.0,Bank Transfer
C002380,62.49,2062.17,UPI
C002381,64.53,1742.31,UPI
C002382,60.52,2118.2,Credit Card
C002383,94.13,5930.19,Credit Card
C002384,78.26,1095.64,Debit Card
C002385,119.32,1312.52,Bank Transfer
C002386,80.68,161.36,Bank Transfer
C002387,81.05,648.4,UPI
C002388,75.44,1357.92,UPI
C002389,64.62,3231.0,Credit Card
C002390,57.01,3135.55,Credit Card
C002391,65.3,2154.9,UPI
C002392,66.22,529.76,UPI
C002393,68.12,1089.92,Bank Transfer
C002394,82.72,330.88,Credit Card
C002395,76.0,912.0,UPI
C002396,59.66,1252.86,UPI
C002397,55.24,939.08,Debit Card
C002398,74.49,297.96,UPI
C002399,51.47,463.23,UPI
C002400,61.46,614.6,Bank Transfer
C002401,59.37,1009.29,UPI
C002402,118.52,2014.84,Credit Card
C002403,44.52,89.04,Debit Card
C002404,54.15,703.95,Bank Transfer
C002405,58.89,412.23,Credit Card
C002406,60.96,548.64,Debit Card
C002407,90.0,1620.0,Debit Card
C002408,64.91,1622.75,UPI
C002409,43.52,1784.32,Debit Card
C002410,98.62,1084.82,Debit Card
C002411,75.27,225.81,UPI
C002412,78.41,156.82,Bank Transfer
C002413,83.02,1743.42,UPI
C002414,45.36,136.08,Bank Transfer
C002415,69.86,1047.9,Debit Card
C002416,86.42,1901.24,Credit Card
C002417,57.19,1200.99,Bank Transfer
C002418,76.13,532.91,Bank Transfer
C002419,80.87,1698.27,Bank Transfer
C002420,40.8,408.0,Bank Transfer
C002421,49.35,98.7,Debit Card
C002422,30.0,30.0,Credit Card
C002423,74.53,2012.31,Bank Transfer
C002424,107.7,3661.8,Credit Card
C002425,56.16,730.08,Debit Card
C002426,66.15,1058.4,Bank Transfer
C002427,90.27,902.7,Credit Card
C002428,75.32,1054.48,Bank Transfer
C002429,50.53,1616.96,Bank Transfer
C002430,100.53,1507.95,Debit Card
C002431,73.95,1183.2,Bank Transfer
C002432,65.36,3529.44,Credit Card
C002433,67.01,603.09,Credit Card
C002434,81.82,1554.58,Debit Card
C002435,57.73,1905.09,UPI
C002436,101.43,507.15,UPI
C002437,95.17,2664.76,Debit Card
C002438,70.17,350.85,Debit Card
C002439,71.23,1780.75,UPI
C002440,53.08,371.56,UPI
C002441,57.25,515.25,Credit Card
C002442,47.29,1560.57,Credit Card
C002443,65.92,1450.24,Credit Card
C002444,71.25,213.75,UPI
C002445,38.2,496.6,Debit Card
C002446,83.78,1089.14,Bank Transfer
C002447,52.58,841.28,Credit Card
C002448,78.24,782.4,Bank Transfer
C002449,86.15,258.45,Debit Card
C002450,96.14,1153.68,UPI
C002451,91.94,1471.04,Credit Card
C002452,103.13,1753.21,UPI
C002453,86.31,604.17,Debit Card
C002454,73.35,586.8,Credit Card
C002455,60.55,1695.4,Debit Card
C002456,67.61,473.27,Debit Card
C002457,102.59,4513.96,Credit Card
C002458,66.04,858.52,Bank Transfer
C002459,69.9,1677.6,Credit Card
C002460,99.52,3383.68,UPI
C002461,65.33,2025.23,Bank Transfer
C002462,54.1,541.0,Credit Card
C002463,92.66,3243.1,Credit Card
C002464,53.45,908.65,Credit Card
C002465,78.08,2264.32,Credit Card
C002466,74.58,3281.52,Credit Card
C002467,76.31,305.24,UPI
C002468,30.0,270.0,Debit Card
C002469,85.61,1198.54,UPI
C002470,68.81,1032.15,Debit Card
C002471,82.33,1234.95,Credit Card
C002472,80.02,2480.62,UPI
C002473,76.32,2976.48,Debit Card
C002474,62.06,434.42,Debit Card
C002475,62.28,2678.04,Credit Card
C002476,68.91,826.92,Credit Card
C002477,73.43,220.29,Bank Transfer
C002478,61.52,553.68,Bank Transfer
C002479,88.86,1244.04,Debit Card
C002480,63.44,824.72,Bank Transfer
C002481,50.4,604.8,UPI
C002482,81.9,491.4,Debit Card
C002483,107.62,2582.88,UPI
C002484,46.65,746.4,Bank Transfer
C002485,67.49,809.88,UPI
C002486,91.28,912.8,Debit Card
C002487,81.4,569.8,UPI
C002488,82.42,1071.46,Debit Card
C002489,70.61,423.66,Bank Transfer
C002490,30.0,690.0,Debit Card
C002491,75.16,5336.36,Bank Transfer
C002492,77.47,309.88,Credit Card
C002493,92.52,92.52,Bank Transfer
C002494,54.98,604.78,Debit Card
C002495,103.66,2902.48,Debit Card
C002496,63.79,829.27,Credit Card
C002497,60.35,120.7,Credit Card
C002498,55.58,389.06,Bank Transfer
C002499,90.93,1454.88,UPI
C002500,48.08,48.08,UPI
C002501,82.64,330.56,Credit Card
C002502,53.85,323.1,Bank Transfer
C002503,69.12,967.68,Credit Card
C002504,39.51,592.65,Credit Card
C002505,85.71,599.97,Debit Card
C002506,67.0,469.0,Debit Card
C002507,81.15,1866.45,Debit Card
C002508,66.42,132.84,Credit Card
C002509,80.55,1208.25,Bank Transfer
C002510,69.08,414.48,UPI
C002511,84.81,2205.06,UPI
C002512,80.68,2259.04,Debit Card
C002513,73.92,960.96,Bank Transfer
C002514,52.0,624.0,Debit Card
C002515,61.25,1776.25,Bank Transfer
C002516,54.56,1473.12,Bank Transfer
C002517,98.57,1478.55,Bank Transfer
C002518,85.61,5735.87,Credit Card
C002519,70.75,353.75,Bank Transfer
C002520,58.76,1057.68,Credit Card
C002521,54.2,1029.8,UPI
C002522,72.45,2028.6,UPI
C002523,106.86,2671.5,Credit Card
C002524,70.12,631.08,UPI
C002525,94.04,1316.56,UPI
C002526,75.51,755.1,Debit Card
C002527,81.25,1300.0,Credit Card
C002528,60.48,665.28,Credit Card
C002529,66.06,1783.62,Credit Card
C002530,53.38,747.32,Debit Card
C002531,76.09,1065.26,Credit Card
C002532,65.13,455.91,UPI
C002533,77.2,5018.0,Bank Transfer
C002534,50.3,653.9,Debit Card
C002535,79.11,237.33,Debit Card
C002536,73.38,293.52,Credit Card
C002537,72.74,1891.24,Bank Transfer
C002538,77.79,1244.64,Bank Transfer
C002539,65.25,2153.25,Bank Transfer
C002540,146.13,584.52,UPI
C002541,79.37,1190.55,Bank Transfer
C002542,72.1,865.2,Credit Card
C002543,84.84,1357.44,UPI
C002544,59.57,893.55,Bank Transfer
C002545,58.91,942.56,Credit Card
C002546,86.01,86.01,UPI
C002547,87.78,1931.16,UPI
C002548,93.84,469.2,Bank Transfer
C002549,41.5,207.5,UPI
C002550,67.47,472.29,Debit Card
C002551,76.59,1378.62,Credit Card
C002552,84.41,1434.97,Bank Transfer
C002553,80.53,724.77,Credit Card
C002554,52.98,1854.3,Credit Card
C002555,80.3,321.2,Debit Card
C002556,76.42,458.52,UPI
C002557,76.37,1145.55,Debit Card
C002558,48.07,288.42,Debit Card
C002559,51.31,615.72,UPI
C002560,106.24,2018.56,Bank Transfer
C002561,89.72,2063.56,Credit Card
C002562,68.74,4880.54,Bank Transfer
C002563,69.08,828.96,Bank Transfer
C002564,114.46,3319.34,Debit Card
C002565,70.91,4750.97,UPI
C002566,67.66,1353.2,UPI
C002567,54.13,433.04,Credit Card
C002568,65.33,587.97,UPI
C002569,36.34,181.7,Bank Transfer
C002570,80.42,402.1,UPI
C002571,95.19,1047.09,UPI
C002572,95.41,286.23,Bank Transfer
C002573,55.95,279.75,Credit Card
C002574,30.0,180.0,Credit Card
C002575,76.79,1228.64,Bank Transfer
C002576,96.37,96.37,UPI
C002577,37.92,455.04,UPI
C002578,62.53,937.95,Credit Card
C002579,77.15,1311.55,Credit Card
C002580,53.18,425.44,Credit Card
C002581,35.44,1240.4,Debit Card
C002582,55.13,2039.81,Credit Card
C002583,58.62,117.24,UPI
C002584,32.28,1000.68,Credit Card
C002585,91.43,1188.59,UPI
C002586,101.08,1718.36,UPI
C002587,70.59,352.95,UPI
C002588,84.59,1099.67,Credit Card
C002589,40.42,1980.58,Credit Card
C002590,67.17,2015.1,Bank Transfer
C002591,58.42,876.3,Credit Card
C002592,78.23,860.53,Credit Card
C002593,30.0,120.0,Credit Card
C002594,63.92,63.92,Debit Card
C002595,82.57,4789.06,Credit Card
C002596,74.76,1719.48,Debit Card
C002597,85.66,770.94,UPI
C002598,58.03,638.33,UPI
C002599,30.0,1440.0,UPI
C002600,91.98,643.86,UPI
C002601,85.18,1107.34,Debit Card
C002602,101.38,101.38,Debit Card
C002603,71.49,2144.7,UPI
C002604,78.32,469.92,Credit Card
C002605,116.58,1632.12,UPI
C002606,32.98,428.74,UPI
C002607,78.89,867.79,Debit Card
C002608,94.35,566.1,UPI
C002609,74.25,4232.25,Debit Card
C002610,71.33,71.33,Bank Transfer
C002611,40.33,241.98,Debit Card
C002612,99.34,596.04,UPI
C002613,91.38,274.14,Credit Card
C002614,95.65,956.5,Debit Card
C002615,69.57,1182.69,Debit Card
C002616,63.59,635.9,Debit Card
C002617,69.87,4541.55,UPI
C002618,103.99,207.98,UPI
C002619,64.79,842.27,Debit Card
C002620,99.64,1594.24,Credit Card
C002621,67.06,871.78,UPI
C002622,52.85,211.4,Credit Card
C002623,30.0,120.0,Bank Transfer
C002624,81.48,896.28,Credit Card
C002625,85.36,2390.08,UPI
C002626,46.99,892.81,Debit Card
C002627,99.54,298.62,Bank Transfer
C002628,42.37,1355.84,Credit Card
C002629,84.17,2020.08,Debit Card
C002630,85.15,85.15,Bank Transfer
C002631,91.46,1463.36,Credit Card
C002632,30.58,1834.8,Debit Card
C002633,91.34,91.34,Bank Transfer
C002634,67.1,268.4,UPI
C002635,63.19,379.14,Credit Card
C002636,86.5,1297.5,Credit Card
C002637,89.21,802.89,Bank Transfer
C002638,30.23,30.23,Credit Card
C002639,44.2,1281.8,Debit Card
C002640,93.98,3007.36,Credit Card
C002641,79.5,1749.0,Credit Card
C002642,73.64,1178.24,Debit Card
C002643,50.29,854.93,Debit Card
C002644,78.78,78.78,UPI
C002645,94.38,1321.32,Debit Card
C002646,116.36,1629.04,Credit Card
C002647,62.92,943.8,Bank Transfer
C002648,87.54,5865.18,Credit Card
C002649,107.1,3641.4,UPI
C002650,41.03,41.03,Bank Transfer
C002651,105.98,741.86,UPI
C002652,74.01,1702.23,Credit Card
C002653,71.5,429.0,Debit Card
C002654,59.17,473.36,Bank Transfer
C002655,62.72,752.64,Credit Card
C002656,55.1,826.5,Bank Transfer
C002657,50.94,509.4,UPI
C002658,78.99,315.96,Credit Card
C002659,92.25,1383.75,Bank Transfer
C002660,49.05,539.55,Credit Card
C002661,56.1,280.5,Credit Card
C002662,75.13,676.17,UPI
C002663,47.71,763.36,UPI
C002664,74.88,823.68,UPI
C002665,64.61,516.88,Debit Card
C002666,37.24,1415.12,Bank Transfer
C002667,79.43,317.72,UPI
C002668,58.78,1234.38,Debit Card
C002669,90.5,4525.0,Debit Card
C002670,66.09,2907.96,Bank Transfer
C002671,55.77,334.62,Bank Transfer
C002672,69.34,901.42,UPI
C002673,94.84,2086.48,Debit Card
C002674,106.84,3739.4,Bank Transfer
C002675,81.86,573.02,Bank Transfer
C002676,58.22,349.32,Bank Transfer
C002677,70.65,635.85,Bank Transfer
C002678,68.03,748.33,Debit Card
C002679,67.0,134.0,Credit Card
C002680,64.91,1817.48,Bank Transfer
C002681,50.69,557.59,Debit Card
C002682,89.51,716.08,Bank Transfer
C002683,87.22,2442.16,Debit Card
C002684,70.46,704.6,UPI
C002685,95.17,3235.78,Credit Card
C002686,81.82,245.46,Debit Card
C002687,47.67,143.01,Debit Card
C002688,62.91,1635.66,Debit Card
C002689,99.61,3585.96,Bank Transfer
C002690,62.79,753.48,UPI
C002691,56.13,392.91,Bank Transfer
C002692,84.45,84.45,UPI
C002693,64.4,450.8,Credit Card
C002694,81.22,2030.5,Bank Transfer
C002695,69.28,762.08,Debit Card
C002696,54.07,324.42,Credit Card
C002697,56.14,1571.92,Bank Transfer
C002698,36.29,145.16,UPI
C002699,47.9,670.6,Bank Transfer
C002700,82.57,660.56,Bank Transfer
C002701,94.12,847.08,Debit Card
C002702,57.79,1098.01,Debit Card
C002703,42.5,977.5,Credit Card
C002704,92.76,371.04,Debit Card
C002705,93.35,5040.9,Bank Transfer
C002706,84.46,1773.66,Bank Transfer
C002707,40.98,122.94,UPI
C002708,80.3,562.1,Bank Transfer
C002709,81.03,567.21,Credit Card
C002710,88.01,528.06,Credit Card
C002711,73.02,2263.62,Debit Card
C002712,55.0,330.0,UPI
C002713,61.91,681.01,Bank Transfer
C002714,93.54,5799.48,Debit Card
C002715,77.59,931.08,Bank Transfer
C002716,43.84,219.2,Credit Card
C002717,104.13,3332.16,Credit Card
C002718,93.11,1210.43,UPI
C002719,103.25,619.5,Bank Transfer
C002720,92.69,1946.49,Bank Transfer
C002721,51.43,720.02,Credit Card
C002722,76.6,1685.2,UPI
C002723,82.07,82.07,Debit Card
C002724,43.11,43.11,UPI
C002725,46.55,325.85,Debit Card
C002726,84.87,763.83,Debit Card
C002727,86.45,2852.85,Credit Card
C002728,117.36,3286.08,Debit Card
C002729,64.79,777.48,Bank Transfer
C002730,36.34,581.44,Credit Card
C002731,66.98,1272.62,UPI
C002732,86.87,868.7,UPI
C002733,62.72,1191.68,Debit Card
C002734,72.03,864.36,Bank Transfer
C002735,57.16,514.44,UPI
C002736,93.86,187.72,Debit Card
C002737,84.89,2971.15,UPI
C002738,53.6,857.6,Bank Transfer
C002739,59.56,3097.12,Debit Card
C002740,56.41,282.05,Bank Transfer
C002741,32.81,295.29,Debit Card
C002742,54.76,1971.36,Bank Transfer
C002743,34.54,276.32,UPI
C002744,88.67,2571.43,UPI
C002745,90.26,2798.06,Bank Transfer
C002746,64.02,3777.18,UPI
C002747,74.09,3037.69,UPI
C002748,91.42,365.68,Debit Card
C002749,85.68,1799.28,Bank Transfer
C002750,110.09,440.36,Debit Card
C002751,75.19,451.14,UPI
C002752,99.05,1386.7,UPI
C002753,71.9,1078.5,Credit Card
C002754,67.61,878.93,Bank Transfer
C002755,83.57,1922.11,Bank Transfer
C002756,81.04,2350.16,Debit Card
C002757,57.84,1966.56,Bank Transfer
C002758,53.52,160.56,Debit Card
C002759,71.5,786.5,UPI
C002760,32.2,2093.0,Credit Card
C002761,63.85,957.75,UPI
C002762,50.35,604.2,Debit Card
C002763,58.47,584.7,Debit Card
C002764,54.43,381.01,Credit Card
C002765,85.36,1280.4,UPI
C002766,78.93,3946.5,Bank Transfer
C002767,71.06,1279.08,Credit Card
C002768,62.33,4238.44,Bank Transfer
C002769,90.69,4171.74,UPI
C002770,88.01,2728.31,Credit Card
C002771,67.78,881.14,UPI
C002772,97.09,291.27,UPI
C002773,66.21,132.42,Bank Transfer
C002774,74.09,2889.51,Bank Transfer
C002775,58.52,234.08,Bank Transfer
C002776,62.14,1056.38,UPI
C002777,57.46,632.06,Debit Card
C002778,83.75,921.25,UPI
C002779,77.52,465.12,Debit Card
C002780,48.95,1321.65,Credit Card
C002781,81.33,162.66,Bank Transfer
C002782,105.86,1799.62,Bank Transfer
C002783,56.8,170.4,UPI
C002784,55.65,946.05,Debit Card
C002785,70.16,1333.04,Credit Card
C002786,97.56,195.12,UPI
C002787,61.23,1653.21,Credit Card
C002788,106.84,534.2,Debit Card
C002789,48.86,1026.06,Bank Transfer
C002790,73.76,737.6,Bank Transfer
C002791,35.97,935.22,Debit Card
C002792,51.28,1025.6,Bank Transfer
C002793,65.73,2103.36,UPI
C002794,75.4,980.2,Debit Card
C002795,94.81,948.1,Bank Transfer
C002796,56.01,616.11,Debit Card
C002797,78.41,862.51,Credit Card
C002798,43.22,648.3,UPI
C002799,90.2,2796.2,UPI
C002800,96.21,1827.99,UPI
C002801,90.75,1542.75,Bank Transfer
C002802,90.72,2268.0,Credit Card
C002803,68.17,477.19,Bank Transfer
C002804,75.53,4003.09,Bank Transfer
C002805,68.06,204.18,Debit Card
C002806,69.09,483.63,UPI
C002807,55.13,385.91,Bank Transfer
C002808,75.63,75.63,UPI
C002809,78.36,1018.68,Credit Card
C002810,89.71,3857.53,Credit Card
C002811,77.84,77.84,UPI
C002812,87.62,1664.78,UPI
C002813,55.11,771.54,Credit Card
C002814,98.47,1378.58,Credit Card
C002815,65.17,130.34,Bank Transfer
C002816,30.0,240.0,Credit Card
C002817,62.21,3857.02,Bank Transfer
C002818,81.53,815.3,Credit Card
C002819,71.64,859.68,Bank Transfer
C002820,31.16,405.08,Debit Card
C002821,74.3,4829.5,Debit Card
C002822,72.53,1087.95,Bank Transfer
C002823,50.57,556.27,UPI
C002824,81.29,1138.06,Debit Card
C002825,67.32,740.52,Credit Card
C002826,30.98,61.96,UPI
C002827,83.9,3775.5,Credit Card
C002828,73.5,2499.0,Debit Card
C002829,100.27,1704.59,Credit Card
C002830,52.7,1054.0,Bank Transfer
C002831,65.34,1110.78,UPI
C002832,91.32,1278.48,Debit Card
C002833,51.69,1860.84,UPI
C002834,90.61,5345.99,Bank Transfer
C002835,91.14,3463.32,Debit Card
C002836,76.28,1449.32,Credit Card
C002837,66.7,1133.9,UPI
C002838,57.05,285.25,Debit Card
C002839,55.58,666.96,Debit Card
C002840,76.22,457.32,Bank Transfer
C002841,30.0,150.0,Debit Card
C002842,58.86,353.16,Debit Card
C002843,56.1,785.4,Bank Transfer
C002844,50.24,1306.24,Credit Card
C002845,73.71,1105.65,Credit Card
C002846,40.6,2436.0,Debit Card
C002847,94.06,1128.72,Credit Card
C002848,88.27,794.43,Bank Transfer
C002849,97.19,1943.8,Credit Card
C002850,59.46,832.44,Debit Card
C002851,74.16,74.16,Bank Transfer
C002852,86.46,1469.82,Credit Card
C002853,67.38,67.38,UPI
C002854,58.67,1642.76,UPI
C002855,72.39,941.07,Bank Transfer
C002856,65.9,2306.5,Credit Card
C002857,48.59,631.67,Debit Card
C002858,30.0,390.0,UPI
C002859,51.53,824.48,Credit Card
C002860,30.0,60.0,Credit Card
C002861,52.6,683.8,Debit Card
C002862,98.38,2262.74,Debit Card
C002863,33.03,264.24,Credit Card
C002864,78.98,1421.64,Debit Card
C002865,94.45,1227.85,Bank Transfer
C002866,38.55,925.2,UPI
C002867,105.89,953.01,UPI
C002868,68.47,410.82,Credit Card
C002869,97.16,2331.84,Credit Card
C002870,75.42,301.68,Debit Card
C002871,60.79,547.11,UPI
C002872,30.0,870.0,Debit Card
C002873,47.7,333.9,Credit Card
C002874,83.6,1003.2,Credit Card
C002875,100.75,1612.0,Credit Card
C002876,41.91,670.56,Credit Card
C002877,68.81,1100.96,Credit Card
C002878,61.08,3542.64,Credit Card
C002879,78.36,313.44,Bank Transfer
C002880,71.77,933.01,Bank Transfer
C002881,62.57,437.99,Debit Card
C002882,82.78,993.36,Bank Transfer
C002883,56.17,3875.73,Debit Card
C002884,70.22,3651.44,Debit Card
C002885,85.4,1878.8,Bank Transfer
C002886,55.47,110.94,UPI
C002887,62.82,1319.22,Debit Card
C002888,58.84,411.88,Credit Card
C002889,79.04,2292.16,Debit Card
C002890,76.99,3849.5,Debit Card
C002891,59.64,357.84,UPI
C002892,76.82,230.46,Credit Card
C002893,30.0,330.0,UPI
C002894,86.71,1300.65,UPI
C002895,87.91,5977.88,UPI
C002896,59.87,179.61,Debit Card
C002897,55.89,726.57,Credit Card
C002898,68.85,275.4,Credit Card
C002899,51.8,1761.2,UPI
C002900,54.91,439.28,Bank Transfer
C002901,76.16,4950.4,Credit Card
C002902,86.18,1292.7,Credit Card
C002903,76.36,4657.96,UPI
C002904,127.73,894.11,Debit Card
C002905,94.97,1044.67,UPI
C002906,84.71,338.84,Bank Transfer
C002907,83.98,1091.74,Bank Transfer
C002908,71.74,645.66,UPI
C002909,80.09,1121.26,Bank Transfer
C002910,73.95,221.85,Debit Card
C002911,91.02,3276.72,Debit Card
C002912,64.42,773.04,Debit Card
C002913,63.35,2153.9,Bank Transfer
C002914,93.56,1496.96,Debit Card
C002915,60.8,1520.0,UPI
C002916,51.1,1124.2,Debit Card
C002917,55.04,1210.88,Bank Transfer
C002918,84.97,3143.89,Credit Card
C002919,123.44,1728.16,Bank Transfer
C002920,52.25,1097.25,UPI
