customer_id,gender,age,tenure_months,contract_type,churn
C002134,Male,40,2,Month-to-Month,No
C002135,Male,40,24,One Year,No
C002136,Male,60,16,Month-to-Month,No
C002137,Female,60,10,Month-to-Month,No
C002138,Female,40,65,Two Year,No
C002139,Female,49,8,Month-to-Month,Yes
C002140,Female,47,26,One Year,No
C002141,Female,30,5,Month-to-Month,Yes
C002142,Female,60,7,Month-to-Month,No
C002143,Female,35,13,Month-to-Month,No
C002144,Male,40,16,Month-to-Month,No
C002145,Male,32,35,One Year,No
C002146,Female,50,5,Month-to-Month,No
C002147,Male,38,21,One Year,No
C002148,Male,56,20,One Year,No
C002149,Female,40,14,One Year,Yes
C002150,Male,44,12,Month-to-Month,No
C002151,Male,62,51,Two Year,No
C002152,Male,61,13,Month-to-Month,No
C002153,Male,35,5,Month-to-Month,Yes
C002154,Male,41,14,Month-to-Month,No
C002155,Female,64,16,Month-to-Month,No
C002156,Female,57,11,Month-to-Month,No
C002157,Female,59,25,One Year,No
C002158,Male,24,12,Month-to-Month,Yes
C002159,Female,37,15,Month-to-Month,Yes
C002160,Male,44,29,One Year,Yes
C002161,Male,23,12,Month-to-Month,No
C002162,Male,44,9,Month-to-Month,No
C002163,Male,26,1,Month-to-Month,Yes
C002164,Female,62,8,One Year,No
C002165,Female,48,12,Month-to-Month,No
C002166,Male,38,13,Month-to-Month,No
C002167,Female,43,28,One Year,No
C002168,Male,57,11,One Year,No
C002169,Female,62,15,One Year,No
C002170,Female,30,21,Two Year,No
C002171,Male,40,16,Month-to-Month,No
C002172,Female,37,1,Month-to-Month,Yes
C002173,Male,54,16,Month-to-Month,No
C002174,Female,45,4,Month-to-Month,Yes
C002175,Male,34,6,Month-to-Month,No
C002176,Male,45,2,Month-to-Month,No
C002177,Female,58,23,One Year,No
C002178,Female,19,15,One Year,No
C002179,Male,42,4,Month-to-Month,Yes
C002180,Female,58,34,One Year,No
C002181,Female,23,1,Month-to-Month,Yes
C002182,Male,28,15,Month-to-Month,No
C002183,Male,55,15,One Year,No
C002184,Female,23,16,Month-to-Month,Yes
C002185,Male,62,13,Month-to-Month,Yes
C002186,Male,28,15,Month-to-Month,No
C002187,Male,31,13,Two Year,No
C002188,Female,19,25,One Year,No
C002189,Female,57,4,Month-to-Month,No
C002190,Male,20,12,Two Year,No
C002191,Female,52,12,One Year,No
C002192,Male,50,28,One Year,No
C002193,Female,41,37,Two Year,No
C002194,Male,36,11,Month-to-Month,Yes
C002195,Male,35,10,Month-to-Month,No
C002196,Female,41,6,One Year,No
C002197,Male,62,16,One Year,No
C002198,Female,52,29,One Year,No
C002199,Female,18,15,One Year,No
C002200,Male,53,25,Two Year,No
C002201,Male,42,25,Two Year,No
C002202,Female,62,18,Two Year,No
C002203,Male,60,34,Two Year,No
C002204,Male,51,54,Two Year,No
C002205,Male,42,4,Month-to-Month,No
C002206,Male,33,2,Month-to-Month,No
C002207,Male,51,7,Month-to-Month,No
C002208,Female,46,62,Two Year,No
C002209,Female,36,19,One Year,Yes
C002210,Male,40,24,One Year,Yes
C002211,Male,36,7,Month-to-Month,No
C002212,Male,42,12,Month-to-Month,No
C002213,Female,33,8,One Year,No
C002214,Male,26,15,Month-to-Month,No
C002215,Female,18,5,Month-to-Month,Yes
C002216,Female,59,8,Month-to-Month,Yes
C002217,Female,36,14,Month-to-Month,No
C002218,Male,50,34,One Year,No
C002219,Female,51,4,Month-to-Month,No
C002220,Male,33,12,One Year,No
C002221,Female,61,7,Month-to-Month,No
C002222,Male,57,61,Two Year,No
C002223,Female,35,14,Month-to-Month,No
C002224,Male,51,13,One Year,No
C002225,Female,42,31,One Year,No
C002226,Male,62,12,Month-to-Month,Yes
C002227,Male,23,21,Two Year,No
C002228,Male,38,19,One Year,No
C002229,Male,23,9,Month-to-Month,No
C002230,Female,49,6,Month-to-Month,No
C002231,Female,58,41,Two Year,No
C002232,Male,60,10,One Year,Yes
C002233,Female,56,1,Month-to-Month,Yes
C002234,Male,48,1,Month-to-Month,Yes
C002235,Male,59,68,Two Year,No
C002236,Female,27,35,One Year,No
C002237,Male,47,25,One Year,No
C002238,Male,35,17,Month-to-Month,Yes
C002239,Female,41,16,One Year,Yes
C002240,Male,26,12,Month-to-Month,Yes
C002241,Male,48,3,Month-to-Month,Yes
C002242,Male,32,11,One Year,No
C002243,Male,21,54,Two Year,No
C002244,Female,57,13,Month-to-Month,No
C002245,Female,26,11,Month-to-Month,No
C002246,Female,62,13,One Year,No
C002247,Male,26,34,One Year,No
C002248,Male,43,21,Two Year,No
C002249,Female,21,7,One Year,No
C002250,Male,34,14,Month-to-Month,No
C002251,Male,33,59,Two Year,No
C002252,Male,32,22,One Year,No
C002253,Male,52,43,Two Year,No
C002254,Female,22,16,One Year,No
C002255,Female,22,45,Two Year,No
C002256,Female,37,5,Month-to-Month,Yes
C002257,Male,32,16,Month-to-Month,No
C002258,Female,35,59,Two Year,No
C002259,Female,64,2,Month-to-Month,Yes
C002260,Male,19,16,Month-to-Month,No
C002261,Male,46,30,One Year,Yes
C002262,Female,30,48,Two Year,No
C002263,Female,21,8,Month-to-Month,Yes
C002264,Female,59,40,Two Year,No
C002265,Female,62,25,One Year,No
C002266,Male,27,19,One Year,No
C002267,Female,48,36,Two Year,No
C002268,Female,58,10,Month-to-Month,No
C002269,Male,25,2,Month-to-Month,Yes
C002270,Female,20,3,Month-to-Month,Yes
C002271,Male,63,35,One Year,No
C002272,Male,26,23,One Year,No
C002273,Male,47,64,Two Year,No
C002274,Female,28,7,One Year,No
C002275,Female,52,26,One Year,Yes
C002276,Male,54,34,One Year,No
C002277,Female,59,9,Month-to-Month,No
C002278,Female,30,2,Month-to-Month,Yes
C002279,Male,53,68,Two Year,No
C002280,Male,30,7,Month-to-Month,No
C002281,Female,29,7,Month-to-Month,No
C002282,Male,54,19,One Year,No
C002283,Female,27,5,Month-to-Month,Yes
C002284,Female,26,19,Two Year,No
C002285,Female,24,6,Month-to-Month,No
C002286,Female,19,14,Month-to-Month,No
C002287,Male,40,17,Month-to-Month,No
C002288,Male,56,14,One Year,No
C002289,Male,57,13,Month-to-Month,No
C002290,Male,56,21,One Year,No
C002291,Female,38,32,Two Year,No
C002292,Female,40,21,Two Year,No
C002293,Male,46,10,Month-to-Month,No
C002294,Female,31,4,Month-to-Month,No
C002295,Female,43,17,One Year,No
C002296,Female,22,70,Two Year,No
C002297,Male,48,19,Two Year,No
C002298,Male,42,15,Month-to-Month,No
C002299,Male,48,26,One Year,No
C002300,Female,37,15,Month-to-Month,Yes
C002301,Male,61,8,Month-to-Month,No
C002302,Male,34,8,Month-to-Month,No
C002303,Male,62,9,Month-to-Month,No
C002304,Male,19,17,Month-to-Month,Yes
C002305,Male,42,8,Month-to-Month,No
C002306,Male,30,17,One Year,No
C002307,Female,56,15,Month-to-Month,No
C002308,Female,45,9,One Year,No
C002309,Male,59,6,Month-to-Month,No
C002310,Male,23,16,Month-to-Month,No
C002311,Female,20,5,Month-to-Month,Yes
C002312,Female,52,13,Month-to-Month,No
C002313,Male,35,20,One Year,No
C002314,Male,28,17,Month-to-Month,No
C002315,Male,37,30,One Year,No
C002316,Male,22,5,Month-to-Month,No
C002317,Female,36,24,One Year,No
C002318,Male,39,12,One Year,No
C002319,Male,36,3,Month-to-Month,No
C002320,Male,64,13,Month-to-Month,Yes
C002321,Male,33,14,Month-to-Month,No
C002322,Female,41,21,One Year,No
C002323,Female,58,13,Month-to-Month,No
C002324,Female,21,7,One Year,No
C002325,Male,32,19,One Year,No
C002326,Male,42,63,Two Year,No
C002327,Female,61,12,One Year,No
C002328,Male,52,10,One Year,Yes
C002329,Male,31,14,Month-to-Month,No
C002330,Female,36,20,Two Year,No
C002331,Female,55,15,One Year,Yes
C002332,Female,53,7,Month-to-Month,No
C002333,Female,24,39,Two Year,No
C002334,Male,47,14,Month-to-Month,No
C002335,Male,36,36,Two Year,No
C002336,Female,42,57,Two Year,No
C002337,Male,33,2,Month-to-Month,No
C002338,Female,64,22,One Year,No
C002339,Female,57,4,Month-to-Month,Yes
C002340,Male,25,13,Month-to-Month,No
C002341,Female,35,3,Month-to-Month,Yes
C002342,Male,45,24,One Year,No
C002343,Male,33,5,Month-to-Month,No
C002344,Male,36,1,Month-to-Month,No
C002345,Male,59,14,One Year,No
C002346,Female,34,8,Month-to-Month,No
C002347,Male,62,3,Month-to-Month,Yes
C002348,Female,30,2,Month-to-Month,No
C002349,Female,24,1,Month-to-Month,Yes
C002350,Female,44,12,Month-to-Month,No
C002351,Female,27,13,Month-to-Month,No
C002352,Male,51,21,Two Year,No
C002353,Male,53,22,One Year,No
C002354,Female,42,11,Month-to-Month,No
C002355,Female,23,5,Month-to-Month,Yes
C002356,Male,41,9,Month-to-Month,No
C002357,Female,35,18,One Year,No
C002358,Male,40,11,Month-to-Month,Yes
C002359,Female,23,4,Month-to-Month,No
C002360,Male,46,32,Two Year,No
C002361,Female,42,11,Month-to-Month,No
C002362,Female,34,9,Month-to-Month,No
C002363,Male,63,18,Two Year,No
C002364,Female,41,21,One Year,No
C002365,Female,28,5,Month-to-Month,No
C002366,Male,43,11,One Year,No
C002367,Female,51,1,Month-to-Month,No
C002368,Male,45,32,One Year,No
C002369,Male,20,16,Month-to-Month,No
C002370,Female,28,39,Two Year,No
C002371,Female,55,29,Two Year,No
C002372,Female,31,35,Two Year,No
C002373,Female,43,24,Two Year,No
C002374,Female,38,6,One Year,No
C002375,Female,56,10,Month-to-Month,No
C002376,Female,47,7,Month-to-Month,No
C002377,Male,25,10,One Year,No
C002378,Female,37,43,Two Year,No
C002379,Male,49,13,Month-to-Month,No
C002380,Female,39,33,Two Year,No
C002381,Female,24,27,Two Year,No
C002382,Male,26,35,Two Year,No
C002383,Female,62,63,Two Year,No
C002384,Female,18,14,Month-to-Month,No
C002385,Male,46,11,Month-to-Month,No
C002386,Female,25,2,Month-to-Month,Yes
C002387,Female,21,8,Month-to-Month,No
C002388,Female,52,18,One Year,No
C002389,Male,20,50,Two Year,No
C002390,Female,62,55,Two Year,No
C002391,Female,57,33,One Year,No
C002392,Female,24,8,Month-to-Month,No
C002393,Female,44,16,Month-to-Month,Yes
C002394,Male,18,4,Month-to-Month,Yes
C002395,Male,44,12,Month-to-Month,Yes
C002396,Female,33,21,One Year,Yes
C002397,Female,55,17,Month-to-Month,No
C002398,Male,24,4,Month-to-Month,Yes
C002399,Male,61,9,Month-to-Month,Yes
C002400,Female,40,10,One Year,Yes
C002401,Male,58,17,Month-to-Month,No
C002402,Female,28,17,Month-to-Month,No
C002403,Male,59,2,Month-to-Month,No
C002404,Male,50,13,Two Year,No
C002405,Male,53,7,Month-to-Month,No
C002406,Male,54,9,One Year,No
C002407,Female,58,18,One Year,No
C002408,Male,34,25,One Year,No
C002409,Male,52,41,Two Year,No
C002410,Female,22,11,Month-to-Month,Yes
C002411,Male,49,3,Month-to-Month,No
C002412,Male,20,2,Month-to-Month,No
C002413,Female,64,21,One Year,No
C002414,Male,52,3,Month-to-Month,Yes
C002415,Female,31,15,Month-to-Month,No
C002416,Female,48,22,One Year,No
C002417,Female,48,21,One Year,No
C002418,Female,34,7,Month-to-Month,No
C002419,Male,41,21,One Year,Yes
C002420,Female,40,10,One Year,No
C002421,Male,35,2,Month-to-Month,Yes
C002422,Male,31,1,Month-to-Month,Yes
C002423,Male,32,27,One Year,No
C002424,Male,32,34,One Year,No
C002425,Male,23,13,Month-to-Month,No
C002426,Male,44,16,Month-to-Month,No
C002427,Male,32,10,One Year,Yes
C002428,Male,53,14,Two Year,No
C002429,Male,25,32,One Year,No
C002430,Male,32,15,Month-to-Month,No
C002431,Female,20,16,Month-to-Month,Yes
C002432,Female,64,54,Two Year,No
C002433,Female,30,9,Month-to-Month,No
C002434,Male,58,19,Two Year,No
C002435,Female,51,33,Two Year,No
C002436,Female,41,5,Month-to-Month,Yes
C002437,Female,57,28,Two Year,No
C002438,Male,49,5,Month-to-Month,Yes
C002439,Male,49,25,Two Year,No
C002440,Male,47,7,Month-to-Month,No
C002441,Male,30,9,Month-to-Month,Yes
C002442,Female,18,33,One Year,No
C002443,Female,51,22,One Year,No
C002444,Female,32,3,Month-to-Month,Yes
C002445,Female,61,13,One Year,No
C002446,Male,31,13,Month-to-Month,No
C002447,Male,46,16,Month-to-Month,No
C002448,Male,51,10,Month-to-Month,Yes
C002449,Female,35,3,Month-to-Month,Yes
C002450,Male,24,12,Month-to-Month,Yes
C002451,Male,46,16,Month-to-Month,Yes
C002452,Female,48,17,Month-to-Month,Yes
C002453,Female,42,7,Month-to-Month,No
C002454,Male,55,8,Month-to-Month,No
C002455,Male,31,28,Two Year,No
C002456,Male,25,7,Month-to-Month,No
C002457,Male,44,44,Two Year,No
C002458,Male,19,13,One Year,No
C002459,Male,34,24,One Year,No
C002460,Female,54,34,One Year,No
C002461,Female,31,31,Two Year,No
C002462,Female,42,10,Month-to-Month,Yes
C002463,Male,47,35,One Year,No
C002464,Female,46,17,One Year,No
C002465,Male,37,29,One Year,No
C002466,Male,38,44,Two Year,No
C002467,Female,39,4,Month-to-Month,No
C002468,Male,52,9,One Year,No
C002469,Male,54,14,One Year,No
C002470,Female,33,15,Month-to-Month,No
C002471,Female,60,15,Month-to-Month,No
C002472,Female,34,31,One Year,Yes
C002473,Male,33,39,Two Year,No
C002474,Female,19,7,Month-to-Month,No
C002475,Female,21,43,Two Year,No
C002476,Male,38,12,Month-to-Month,No
C002477,Female,56,3,Month-to-Month,No
C002478,Female,51,9,Month-to-Month,No
C002479,Female,47,14,Month-to-Month,No
C002480,Male,23,13,Month-to-Month,Yes
C002481,Male,34,12,Month-to-Month,No
C002482,Male,56,6,One Year,No
C002483,Male,42,24,One Year,No
C002484,Female,22,16,Month-to-Month,No
C002485,Male,22,12,Month-to-Month,No
C002486,Male,37,10,Month-to-Month,No
C002487,Female,33,7,One Year,No
C002488,Female,58,13,Month-to-Month,Yes
C002489,Female,54,6,Month-to-Month,No
C002490,Male,57,23,Two Year,No
C002491,Male,26,71,Two Year,No
C002492,Male,22,4,Month-to-Month,Yes
C002493,Female,59,1,Month-to-Month,Yes
C002494,Female,19,11,Month-to-Month,No
C002495,Male,26,28,One Year,No
C002496,Female,60,13,One Year,No
C002497,Female,53,2,Month-to-Month,Yes
C002498,Female,39,7,One Year,No
C002499,Male,39,16,Month-to-Month,No
C002500,Female,39,1,Month-to-Month,No
C002501,Female,51,4,Month-to-Month,No
C002502,Male,46,6,Month-to-Month,Yes
C002503,Male,55,14,Month-to-Month,No
C002504,Female,63,15,Month-to-Month,No
C002505,Female,50,7,Month-to-Month,No
C002506,Male,35,7,Month-to-Month,No
C002507,Male,24,23,One Year,No
C002508,Female,18,2,Month-to-Month,Yes
C002509,Female,50,15,Month-to-Month,Yes
C002510,Female,18,6,One Year,No
C002511,Female,41,26,One Year,No
C002512,Male,21,28,Two Year,No
C002513,Female,21,13,Month-to-Month,Yes
C002514,Female,35,12,Month-to-Month,No
C002515,Male,44,29,One Year,No
C002516,Female,60,27,One Year,No
C002517,Male,49,15,Month-to-Month,No
C002518,Female,50,67,Two Year,No
C002519,Female,45,5,Month-to-Month,No
C002520,Male,59,18,Two Year,No
C002521,Male,58,19,Two Year,No
C002522,Female,53,28,One Year,No
C002523,Female,23,25,Two Year,No
C002524,Female,33,9,One Year,Yes
C002525,Male,51,14,Month-to-Month,Yes
C002526,Female,40,10,Month-to-Month,Yes
C002527,Male,59,16,Month-to-Month,No
C002528,Male,41,11,Month-to-Month,No
C002529,Female,30,27,One Year,No
C002530,Male,35,14,Month-to-Month,No
C002531,Female,30,14,Month-to-Month,No
C002532,Female,54,7,One Year,No
C002533,Female,60,65,Two Year,No
C002534,Female,56,13,Month-to-Month,No
C002535,Female,59,3,Month-to-Month,No
C002536,Male,34,4,Month-to-Month,Yes
C002537,Male,32,26,One Year,No
C002538,Female,35,16,Month-to-Month,No
C002539,Female,40,33,One Year,No
C002540,Male,47,4,Month-to-Month,Yes
C002541,Male,51,15,Month-to-Month,No
C002542,Male,21,12,Two Year,No
C002543,Male,20,16,Month-to-Month,No
C002544,Female,24,15,Month-to-Month,Yes
C002545,Female,35,16,Month-to-Month,No
C002546,Male,59,1,Month-to-Month,Yes
C002547,Female,24,22,One Year,No
C002548,Male,57,5,Month-to-Month,No
C002549,Female,23,5,Month-to-Month,Yes
C002550,Male,39,7,Month-to-Month,No
C002551,Female,18,18,One Year,No
C002552,Male,21,17,One Year,No
C002553,Male,63,9,One Year,No
C002554,Female,60,35,One Year,No
C002555,Male,46,4,Month-to-Month,Yes
C002556,Female,38,6,Month-to-Month,No
C002557,Female,43,15,Month-to-Month,Yes
C002558,Male,31,6,Month-to-Month,No
C002559,Female,26,12,Month-to-Month,Yes
C002560,Female,64,19,One Year,No
C002561,Female,29,23,One Year,No
C002562,Female,59,71,Two Year,No
C002563,Female,23,12,Month-to-Month,No
C002564,Male,37,29,One Year,No
C002565,Female,41,67,Two Year,No
C002566,Female,44,20,One Year,No
C002567,Female,55,8,Month-to-Month,Yes
C002568,Female,25,9,Month-to-Month,No
C002569,Female,18,5,Month-to-Month,Yes
C002570,Male,41,5,Month-to-Month,Yes
C002571,Female,64,11,One Year,No
C002572,Male,24,3,Month-to-Month,Yes
C002573,Male,36,5,Month-to-Month,Yes
C002574,Male,39,6,One Year,No
C002575,Male,52,16,One Year,Yes
C002576,Female,47,1,Month-to-Month,Yes
C002577,Male,46,12,One Year,No
C002578,Male,39,15,Month-to-Month,No
C002579,Female,28,17,Month-to-Month,Yes
C002580,Female,37,8,Month-to-Month,No
C002581,Female,46,35,One Year,No
C002582,Male,58,37,Two Year,No
C002583,Female,59,2,Month-to-Month,No
C002584,Female,51,31,One Year,No
C002585,Male,18,13,Month-to-Month,Yes
C002586,Female,48,17,One Year,No
C002587,Female,47,5,Month-to-Month,Yes
C002588,Female,35,13,Month-to-Month,Yes
C002589,Female,34,49,Two Year,No
C002590,Male,55,30,One Year,No
C002591,Female,31,15,Month-to-Month,No
C002592,Female,40,11,Month-to-Month,Yes
C002593,Male,42,4,Month-to-Month,No
C002594,Female,32,1,Month-to-Month,Yes
C002595,Male,63,58,Two Year,No
C002596,Female,39,23,Two Year,No
C002597,Male,20,9,Month-to-Month,No
C002598,Male,36,11,Month-to-Month,Yes
C002599,Male,61,48,Two Year,No
C002600,Male,51,7,Month-to-Month,No
C002601,Female,52,13,One Year,No
C002602,Male,18,1,Month-to-Month,No
C002603,Female,38,30,One Year,No
C002604,Male,46,6,One Year,No
C002605,Male,23,14,Two Year,No
C002606,Male,54,13,One Year,No
C002607,Female,18,11,Month-to-Month,No
C002608,Male,18,6,One Year,No
C002609,Female,44,57,Two Year,No
C002610,Female,38,1,Month-to-Month,No
C002611,Female,33,6,Month-to-Month,No
C002612,Female,61,6,Month-to-Month,No
C002613,Female,57,3,Month-to-Month,Yes
C002614,Female,43,10,Month-to-Month,No
C002615,Female,33,17,One Year,No
C002616,Female,45,10,Month-to-Month,No
C002617,Female,18,65,Two Year,No
C002618,Male,53,2,Month-to-Month,Yes
C002619,Male,27,13,Month-to-Month,Yes
C002620,Male,60,16,Month-to-Month,No
C002621,Male,34,13,Month-to-Month,No
C002622,Male,40,4,Month-to-Month,No
C002623,Female,24,4,Month-to-Month,Yes
C002624,Female,61,11,Month-to-Month,Yes
C002625,Female,24,28,One Year,No
C002626,Female,61,19,One Year,No
C002627,Female,32,3,Month-to-Month,Yes
C002628,Female,51,32,One Year,No
C002629,Female,63,24,One Year,No
C002630,Male,62,1,Month-to-Month,Yes
C002631,Male,21,16,Two Year,No
C002632,Male,31,60,Two Year,No
C002633,Male,31,1,Month-to-Month,Yes
C002634,Female,33,4,Month-to-Month,Yes
C002635,Female,24,6,Month-to-Month,Yes
C002636,Female,49,15,Month-to-Month,No
C002637,Male,36,9,One Year,No
C002638,Female,19,1,Month-to-Month,No
C002639,Female,27,29,One Year,No
C002640,Female,34,32,One Year,No
C002641,Male,54,22,One Year,No
C002642,Female,29,16,One Year,No
C002643,Male,23,17,Month-to-Month,No
C002644,Male,39,1,Month-to-Month,Yes
C002645,Male,49,14,One Year,No
C002646,Male,58,14,Month-to-Month,No
C002647,Female,37,15,Month-to-Month,Yes
C002648,Male,18,67,Two Year,No
C002649,Male,64,34,One Year,Yes
C002650,Female,23,1,Month-to-Month,Yes
C002651,Female,36,7,One Year,No
C002652,Male,35,23,One Year,No
C002653,Female,23,6,Month-to-Month,Yes
C002654,Male,62,8,Month-to-Month,No
C002655,Male,50,12,Two Year,No
C002656,Male,40,15,Month-to-Month,No
C002657,Male,40,10,Month-to-Month,No
C002658,Female,43,4,Month-to-Month,No
C002659,Male,30,15,One Year,No
C002660,Female,24,11,Month-to-Month,No
C002661,Female,32,5,Month-to-Month,No
C002662,Female,61,9,Month-to-Month,No
C002663,Female,44,16,Two Year,No
C002664,Male,43,11,Month-to-Month,No
C002665,Female,50,8,One Year,No
C002666,Male,32,38,Two Year,No
C002667,Female,53,4,Month-to-Month,Yes
C002668,Female,62,21,Two Year,No
C002669,Male,44,50,Two Year,No
C002670,Male,22,44,Two Year,No
C002671,Male,19,6,Month-to-Month,No
C002672,Female,50,13,One Year,No
C002673,Female,33,22,One Year,No
C002674,Male,40,35,Two Year,No
C002675,Male,55,7,Month-to-Month,Yes
C002676,Male,33,6,One Year,No
C002677,Male,31,9,Month-to-Month,No
C002678,Female,46,11,Month-to-Month,No
C002679,Male,43,2,Month-to-Month,Yes
C002680,Male,52,28,One Year,No
C002681,Male,32,11,Month-to-Month,No
C002682,Male,20,8,One Year,Yes
C002683,Female,40,28,Two Year,No
C002684,Male,46,10,Month-to-Month,No
C002685,Female,51,34,One Year,No
C002686,Male,50,3,Month-to-Month,No
C002687,Male,58,3,Month-to-Month,Yes
C002688,Female,58,26,One Year,No
C002689,Male,40,36,Two Year,No
C002690,Female,24,12,One Year,No
C002691,Female,20,7,One Year,No
C002692,Male,49,1,Month-to-Month,No
C002693,Female,48,7,Month-to-Month,No
C002694,Female,35,25,One Year,No
C002695,Female,60,11,Month-to-Month,Yes
C002696,Female,24,6,Month-to-Month,No
C002697,Female,58,28,One Year,No
C002698,Female,18,4,Month-to-Month,Yes
C002699,Female,31,14,Month-to-Month,Yes
C002700,Female,49,8,One Year,No
C002701,Male,23,9,One Year,No
C002702,Male,56,19,Two Year,No
C002703,Female,27,23,One Year,No
C002704,Male,24,4,Month-to-Month,Yes
C002705,Female,43,54,Two Year,No
C002706,Female,51,21,One Year,No
C002707,Male,47,3,Month-to-Month,Yes
C002708,Female,53,7,Month-to-Month,No
C002709,Female,38,7,One Year,No
